id,year,url_live,url_wayback,texto
00001-2019,2019,https://www.aepd.es/documento/00001-2019.pdf,https://web.archive.org/web/20240626215121id_/https://www.aepd.es/documento/00001-2019.pdf,"1/13 Procedimiento Nº: A/00001/2019 RESOLUCIÓN: R/00151/2019 En el procedimiento A/00001/2019, instruido por la Agencia Española de Protección de Datos a la entidad LIVING TERRITORIWEB, S.L., vista la denuncia presentada por Don A.A.A. y en virtud de los siguientes, ANTECEDENTES PRIMERO:  Con fecha 14 de septiembre de 2018 Don A.A.A., (en adelante el reclamante), interpuso reclamación ante la Agencia Española de Protección de Datos exponiendo, entre otras irregularidades, que el responsable de la página web  no informa sobre el uso de cookies   o  dispositivos de almacenamiento y recuperación de datos (DARD o cookies, en lo sucesivo), toda vez que carece de “Política de cookies” y no muestra ninguna pestaña emergente informativa sobre dichos dispositivos al acceder al sitio web.   Asimismo, el reclamante indica que al carecer de “Aviso Legal” en el que se especifiquen los datos obligatorios del titular del sitio web no puede facilitar información al respecto.   SEGUNDO:   Tras la recepción de la reclamación los Servicios de Inspección de esta Agencia efectuaron las siguientes actuaciones y tuvieron conocimiento de los siguientes hechos: 2.1 Con fecha 4 de octubre de 2018 se accede al mencionado sitio web constatándose que la mencionada página web utiliza los siguientes DARD de analítica web del Servicio de Google Analytics no exentos del deber de informar: _utma, _utmb, _utmc, _utmt, _utmz.   2.2 Con fecha 23 de noviembre de 2018 tiene entrada en esta Agencia escrito del representante legal del titular del mencionado sitio web comunicando que, a la vista de información solicitada en relación con la reclamación interpuesta por el reclamante, han procedido a actualizar la “Política de Cookies”, la “Política de Privacidad” y el “Aviso Legal” del sitio web ***URL.1, habiendo también dirigido, con fecha 21 de noviembre de 2018,  un correo electrónico al reclamante informándole que habían procedido a actualizar los contenidos de su sitio web. 2.3 Con fecha 14 de enero de 2019 se visita el mencionado sitio web, constatándose que: - En el “Aviso Legal” que se ha incorporado al sitio web citado se informa que la sociedad LIVING TERRITORIWEB, S.L., (en adelante, el reclamado), es titular de dicho portal web. - Que en la parte inferior de la página de inicio del sitio web se ha insertado, en forma visible, un enlace denominado “Cookies”, que al pincharlo conduce a la “Política de Cookies” C/ Jorge Juan, 6 www.agpd.es 28001 – Madrid sedeagpd.gob.es 2/13 - Que se ha incluido una primera capa de información o aviso sobre el uso de cookies, el cual aparece en la parte superior de la página de inicio, con el siguiente contenido: “Si continúa navegando entendemos que acepta nuestra política de cookies“,  junto a la cual aparecen dos botones, uno con el texto “Aceptar” y otro con el texto “Más  información” .  Esta primera capa o aviso no informa sobre el uso de cookies de tercera parte de analítica web ni de las finalidades para las que se utilizan dichos disposi"
00005-2019,2019,https://www.aepd.es/es/documento/00005-2019.pdf,https://web.archive.org/web/20220307210908id_/https://www.aepd.es/es/documento/00005-2019.pdf,"1/14 863-240719 Procedimiento Nº: A/00005/2019 RESOLUCIÓN: R/00203/2019 En el procedimiento A/00005/2019, instruido por la Agencia Española de Protección de Datos a la entidad CUATRO DATOS SOLUCIONES Y DESARROLLO, S.L., y en virtud de los siguientes, ANTECEDENTES PRIMERO:  Con fecha 3 de noviembre de 2018 de septiembre de 2018 Don A.A.A., (en adelante el reclamante), interpuso reclamación ante la Agencia Española de Protección de Datos exponiendo que el responsable de la   la página web “***URL.1” no proporciona información relativa al registro y tratamiento de datos ni al uso de dispositivos de almacenamiento y recuperación de datos (cookies o DARD). SEGUNDO:   Tras la recepción de la reclamación los Servicios de Inspección de esta Agencia han tenido conocimiento de los siguientes hechos como consecuencia de las actuaciones practicadas: 2.1 Con fecha 26 de diciembre de 2018 se registra de entrada en esta Agencia escrito de CUATRO DATOS SOLUCIONES Y DESARROLLO, S.L., entidad responsable de página web ***URL.1, (en adelante el reclamado o CUATRO DATOS), en el que, en contestación al requerimiento de información que le fue efectuado señalan lo siguiente: -   La web tiene como finalidad poner en contacto a usuarios para facilitarles el intercambio de cromos. -Con fecha 24 de diciembre de 2018 remitieron un envío postal por Burofax al reclamante, que es usuario registrado y activo del mencionado sitio web, indicándole que con fecha 6 de noviembre de 2011 aceptó la Política de Privacidad y Condiciones de uso de la página web citada al registrarse como usuario, aceptando con fecha 24 de marzo de 2018 las modificaciones introducidas en dichos documentos. Le informan que el sitio web muestra a todos los visitantes un aviso de uso de cookies, que se completa con un enlace que dirige a la “Política de Cookies”, en la dirección ***URL.2. Asimismo, le señalan que puede consultar la información sobre la Política de Privacidad del sitio a través del enlace que se encuentra en el pie de todas las páginas o dentro de la sección “Ayuda del menú” en el lateral izquierdo o bien directamente a través de la dirección ***URL.3. También le facilitan una dirección de correo electrónico para darse de baja de su cuenta de usuario o consultar cualquier duda relativa al  tratamiento de sus datos personales. - En cuanto a la Política de Privacidad, se señala que en la pantalla de registro de nuevos usuarios del sitio web se proporciona un enlace directo a la Política de C/ Jorge Juan, 6 www.aepd.es 28001 – Madrid sedeagpd.gob.es 2/14 Privacidad, admitiéndose únicamente el registro de un nuevo usuario si ha marcado la casilla de aceptación de la Política de Privacidad. Cada vez que se actualiza la Política de Privacidad se solicita la renovación del consentimiento otorgado a los usuarios activos una vez que se han identificado. La página de actuación de políticas cuenta con un acceso directo a la Política de privacidad para que el usuario la revise antes de renovar el consent"
00006-2019,2019,https://www.aepd.es/es/documento/00006-2019.pdf,https://web.archive.org/web/20220307211556id_/https://www.aepd.es/es/documento/00006-2019.pdf,"1/6 Procedimiento Nº: A/00006/2019 RESOLUCIÓN: R/00181/2019 En el procedimiento A/00006/2019, instruido por la Agencia Española de Protección de Datos a la entidad D. A.A.A.(DISTETIC) (en adelante el reclamado), vista la denuncia presentada por D. B.B.B. (en adelante el reclamante) y en virtud de los siguientes, ANTECEDENTES PRIMERO: El reclamante con fecha 15/11/2018 interpuso reclamación ante la Agencia Española de Protección de Datos. Los motivos en que basa la reclamación dirigida contra el reclamado, en síntesis, son: que, tras recibir correos publicitarios, el jueves día 25/10/2018 solicité al reclamado la revocación de todos los datos de carácter personal que pudieran tener guardados en sus sistemas, no recibiendo ninguna contestación ni formulario o procedimiento para solicitar la revocación de mis datos; posteriormente volvió a recibir otro correo publicitario del reclamado. SEGUNDO: Tras la recepción de la reclamación, la Subdirección General de Inspección de Datos procedió a realizar las siguientes actuaciones: El 03/12/2018, reiterada el 18/12/2018, fue trasladada al reclamado la reclamación presentada para su análisis y comunicación a la denunciante de la decisión adoptada al respecto. Igualmente, se le requería para que en el plazo de un mes remitiera a la Agencia determinada información: - Copia de las comunicaciones, de la decisión adoptada que haya remitido al reclamante a propósito del traslado de esta reclamación, y acreditación de que el reclamante ha recibido la comunicación de esa decisión. - Informe sobre las causas que han motivado la incidencia que ha originado la reclamación. - Informe sobre las medidas adoptadas para evitar que se produzcan incidencias similares. - Cualquier otra que considere relevante. El 12/02/2019 se le comunicaba a la reclamante la recepción de la reclamación y su traslado a la entidad reclamada. El reclamado no ha dado respuesta a ninguno de los requerimientos formulados por la Agencia Española de Protección de Datos. C/ Jorge Juan, 6 www.agpd.es 28001 – Madrid sedeagpd.gob.es 2/6 TERCERO: Con fecha 22/02/2019, la Directora de la Agencia Española de Protección de Datos acordó iniciar procedimiento de acuerdo previo al apercibimiento al reclamado por presunta infracción del artículo 21 de la de la Ley 34/2002, de 11 de julio, de Servicios de la Sociedad de la Información y Comercio Electrónico (en lo sucesivo, LSSI), tipificada como leve en el artículo 38.4.d) de dicha norma, de acuerdo con el artículo 39 bis, 2 de dicha Ley. CUARTO: Notificado el acuerdo de inicio y transcurrido el plazo correspondiente el reclamado no formuló escrito de alegaciones. QUINTO: En el presente procedimiento han quedado acreditado los siguientes: HECHOS PROBADOS PRIMERO: El reclamante presentó escrito de 15/11/2018 en la AEPD en el que declaraba que, tras recibir correos de tipo publicitario del reclamado, le había solicitado que eliminaran sus datos para el envío de publicidad, no recibiendo contestación alguna ni for"
00008-2019,2019,https://www.aepd.es/documento/00008-2019.pdf,https://web.archive.org/web/20240509233559id_/https://www.aepd.es/documento/00008-2019.pdf,"1/7 Procedimiento Nº: A/00008/2019 RESOLUCIÓN: R/00376/2019 En el procedimiento A/00008/2019, instruido por la Agencia Española de Protección de Datos a la entidad OVANIE AGENCY, S.L. y en virtud de los siguientes, ANTECEDENTES PRIMERO: Con fecha 13 de noviembre de 2018 de septiembre de 2018 Don A.A.A., (en adelante el reclamante), interpuso reclamación ante la Agencia Española de Protección de Datos contra la entidad OVANIE AGENCY, S.L., (en adelante la reclamada o remitente) por el envío de una comunicación comercial no solicitada, no existiendo tampoco una relación comercial previa ni con el remitente del envío ni con SANITAS, empresa a la que aparentemente representa. El reclamante adjunta copia de la siguiente documentación: -Una comunicación comercial remitida desde la dirección de correo electrónico ***EMAIL.1 a la dirección de correo del reclamante  ***EMAIL.2, con asunto: SANITAS, ofertándole  un seguro de salud de SANITAS del que podrá obtener más información  o un presupuesto personalizado  mandando  un correo  electrónico  a la cuenta desde la que se remite  el envío,  indicando la edad de los asegurados y si son autónomos  o particulares, pudiendo también dejar el número de  teléfono para  ser atendidos por esa vía.  El envío, firmado por B.B.B., no ofrece un correo electrónico o dirección electrónica válida para poder oponerse a la recepción de este tipo de comunicaciones. -Impresión del Aviso Legal   vigente a fecha 13 de noviembre de 2018 en la página web ***URL.1 obtenido por el reclamante con fecha 13 de noviembre de 2018, en el que figura que los ficheros automatizados de datos son responsabilidad de Ovanie Agency, SL, cuya dirección actual es ***DIRECCION.1.  SEGUNDO: Tras la recepción de la reclamación, la Subdirección General de Inspección de Datos procedió, con fecha 3 de diciembre de 2018, a trasladar dicha reclamación a la mencionada sociedad a través del sistema Notific@ para su análisis y comunicación al reclamante de la decisión adoptada al respecto, así como para que en el plazo de un mes remitiera a la Agencia Española de Protección de Datos determinada información para el esclarecimiento de los hechos señalados. Esta notificación fue rechazada transcurridos diez días naturales desde la puesta a disposición de la misma sin que se accediese a su contenido.  Posteriormente, se intentó trasladar dicha reclamación   mediante envío postal remitido con fecha 17 de diciembre de 2018 a la dirección del reclamado que figuraba en la página web ***URL.1 y con fecha 18 de enero de 2019 a la dirección ***DIRECCION.2, siendo en ambos casos devueltos los envíos por “Desconocido” en C/ Jorge Juan, 6 www.agpd.es 28001 – Madrid sedeagpd.gob.es 2/7 esas direcciones. TERCERO: Consultada con fecha 26 de febrero de 2019 la aplicación de la AEPD que muestra información sobre de antecedentes de sanciones y apercibimientos precedentes, no constan registros previos por infracción del artículo 21 de la Ley 34/2002, de 11 de julio, de Servicios"
00009-2019,2019,https://www.aepd.es/es/documento/00009-2019.pdf,https://web.archive.org/web/20220307210753id_/https://www.aepd.es/es/documento/00009-2019.pdf,"1/5 Procedimiento Nº: A/00009/2019 RESOLUCIÓN: R/00282/2019 En el procedimiento A/00009/2019, instruido por la Agencia Española de Protección de Datos a la entidad RESTAURANTE CASA TININ, vista la denuncia presentada por A.A.A. y en virtud de los siguientes, ANTECEDENTES PRIMERO: En fecha 22 de noviembre de 2018 tiene entrada en esta Agencia una denuncia presentada por A.A.A. (en lo sucesivo, el denunciante), en la que manifiesta lo siguiente: En mayo de 2018 con objeto de formalizar la reserva realizada en el restaurante CASA TININ para una comida de trabajo facilitó su número de teléfono móvil, pero sin autorizar en ningún momento el uso de dicho número de teléfono para recibir comunicaciones comerciales. No obstante, el 21/11/2018 ha recibido el siguiente mensaje comercial: “En www.casatinin.es les deseamos felices fiestas para ello les recordamos que ya tiene a su disposición los menús de navidad 915569145”. El reclamante señala además que no ha encontrado en la página web, formulario para solicitar la baja de sus datos en su base de datos. SEGUNDO: A la vista de los hechos expuestos en la reclamación y de los documentos aportados por el reclamante, la Subdirección General de Inspección de Datos procedió a la realización de actuaciones previas de investigación para el esclarecimiento de los hechos en cuestión, sin embargo, pese a que esta Agencia el 17/12/2018, realizó requerimiento de información a la entidad demandada, no ha obtenido respuesta al respecto. TERCERO: Con fecha 21 de marzo de 2019, la Directora de la Agencia Española de Protección de Datos acordó someter a trámite de audiencia previa el presente procedimiento de apercibimiento A/00009/2019. Dicho acuerdo fue notificado al denunciado. CUARTO: Notificado el mencionado trámite de Audiencia se le otorga un plazo de audiencia de QUINCE DÍAS HÁBILES para que formule las alegaciones y presente las pruebas que considere convenientes, de acuerdo con lo preceptuado en los artículos 73 y 76 de la Ley 39/2015 de Procedimiento Administrativo Común de las Administraciones Públicas. QUINTO: No habiendo formulado alegaciones ni presentado pruebas en el plazo dado, se procede a dictar la presente resolución teniendo en cuenta los siguientes: C/ Jorge Juan, 6 www.agpd.es 28001 – Madrid sedeagpd.gob.es 2/5 HECHOS PROBADOS PRIMERO: En mayo de 2018 con objeto de formalizar la reserva realizada en el citado restaurante para una comida de trabajo facilitó su número de teléfono móvil, pero sin autorizar en ningún momento el uso de dicho número de teléfono para recibir comunicaciones comerciales SEGUNDO: El 21/11/2018 ha recibido el siguiente mensaje comercial: “En www.casatinin.es les deseamos felices fiestas para ello les recordamos que ya tiene a su disposición los menús de navidad 915569145”. TERCERO: El reclamante señala que no ha encontrado en la página web, formulario para solicitar la baja de sus datos en su base de datos. CUARTO: No se han formulado alegaciones ni presentado pruebas por la en"
00010-2019,2019,https://www.aepd.es/documento/00010-2019.pdf,https://web.archive.org/web/20240706173207id_/https://www.aepd.es/documento/00010-2019.pdf,"1/13 863-240719 Procedimiento Nº: A/00010/2019 RESOLUCIÓN: R/00389/2019 En el procedimiento A/00010/2019, instruido por la Agencia Española de Protección de Datos a la entidad AGROMILLORA CATALANA, S.A.U., y en virtud de los siguientes, ANTECEDENTES PRIMERO: Con fecha 3 de septiembre de 2018 se registra de entrada escrito en la Agencia Española de Protección de Datos reclamación formulada por Don A.A.A., (en lo sucesivo, el reclamante) contra la entidad AGROMILLORA CATALANA, S.A.U., (en lo sucesivo AGROMILLORA o el reclamado), manifestando que “La web agromillora.com carece de pestaña emergente de cookies. Asimismo su política de cookies no da toda la información precisa y exacta sobre éstas”. SEGUNDO: A la vista de los hechos expuestos, con fecha 21 de septiembre de 2018 se accede a la página web https://www.agromillora.com constatándose que no advierte del uso de cookies al entrar al citado portal, si bien en el  “Aviso Legal” del sitio incluye un apartado denominado “Política de Cookies” en el que se señala que esa página web utiliza cookies  para una serie de finalidades, entre las que incluye las cookies analíticas, técnicas y de sesión para las finalidades que describe. Con fecha 7 de noviembre de 2018 se registra de entrada en esta Agencia escrito de  contestación de AGROMILLORA al requerimiento de información efectuado, en el que señalan que  teniendo en cuenta  lo establecido en el Dictamen 15/2011 del Grupo de Trabajo del artículo 29 y  la Guía sobre el uso de cookies de la AEPD,  han implantado  un sistema de información por capas  que incluía una pestaña emergente (primera capa) en la que se informaba sobre la recogida de cookies propias y de terceros; la finalidad de su recogida, la condición por la que se aprobaba su uso y las instrucciones con las indicaciones a seguir en caso de no estar de acuerdo con lo indicado. Para más información se incluía un enlace a la “Política de Cookies” (segunda capa), documento al que se han añadido los siguientes apartados:  - Quién las instala, donde informan para qué se utilizan y quién es el que las instala en el equipo del usuario, bien sean propias o de terceros. - Cómo se eliminan o bloquean.  Se explica cómo se pueden eliminar las cookies del sitio web de su titularidad, sea cual sea el navegador utilizado por el usuario y se dirige hacia más información de cada uno de los navegadores más utilizados. Se incluye información para descargar un complemento para inhabilitar Google Analytics del navegador con un enlace a la descarga propia de Google.   A los efectos de constatar dichas manifestaciones, con fechas 22 y 28 de febrero de 2018 desde la Subdirección General de Inspección de Datos se accede a la mencionada página web, constatándose los siguientes hechos:   En cuanto a la primera capa de información se comprueba que al entrar en el reseñado portal, en la parte inferior de la página de inicio aparece el siguiente aviso: C/ Jorge Juan, 6 www.aepd.es 28001 – Madrid sedeagpd.gob.es 2/13 “Util"
00011-2019,2019,https://www.aepd.es/es/documento/00011-2019.pdf,https://web.archive.org/web/20220307212221id_/https://www.aepd.es/es/documento/00011-2019.pdf,"1/7 Procedimiento Nº: A/00011/2019 RESOLUCIÓN: R/00198/2019 En el procedimiento A/00011/2019, instruido por la Agencia Española de Protección de Datos a la entidad DUEGA GAIMU, S.L., y en virtud de los siguientes, ANTECEDENTES PRIMERO: Con fecha 26 de noviembre de 2018 se registra de entrada en esta Agencia Española de Protección de Datos escrito de la Autoridad Catalana de Protección de Datos remitiendo la reclamación interpuesta, con fecha 23 de noviembre de 2018, por Don A.A.A., (en adelante el reclamante o destinatario), contra D.TRES por el envío de una comunicación comercial no solicitada  en la que se promocionan los descuentos  aplicados en la tienda de ropa de hombre  ubicada en la ***DIRECCION.1 con motivo del “Black Friday”, celebrado con fecha 23 de noviembre de 2018.  El reclamante aduce que el envío comercial se remitió desde la dirección de correo electrónico ***EMAIL.1 a la cuenta de correo ***EMAIL.2, añadiendo que no ofrecía ningún mecanismo de baja. Asimismo, señala que no le consta mantener relación alguna con el establecimiento publicitado en el correo electrónico recibido, del que aporta una captura con el contenido del envío. SEGUNDO: Tras la recepción de la reclamación, la Subdirección General de Inspección de Datos procedió, con fecha 19 de diciembre de 2018, a trasladar dicha reclamación a la dirección del establecimiento D.TRES-GAIMU anteriormente reseñada para su análisis y comunicación al reclamante de la decisión adoptada al respecto, así como para que en el plazo de un mes remitiera a la Agencia Española de Protección de Datos determinada información para el esclarecimiento de los hechos señalados.  A pesar de que el mencionado escrito de traslado de reclamación y solicitud de información fue entregado con fecha 4 de enero de 2018 en dicho establecimiento a Don B.B.B., no consta se haya recibido contestación a los extremos interesados en el mismo. Con fecha 12 de marzo de 2018 se constata que en el Registro Mercantil Central figura inscrita la sociedad DUEGA GAIMU, S.L., con domicilio social en la ***DIRECCION.2. Entre las actividades descritas en su objeto social figura la de “Compraventa, Import-Export de prendas de vestir”,  siendo uno de sus administradores Don B.B.B..  TERCERO: Consultada con fecha 12 de marzo de 2019 la aplicación de la AEPD que muestra información sobre de antecedentes de sanciones y apercibimientos precedentes, no constan registros previos por infracción del artículo 21 de la Ley 34/2002, de 11 de julio, de Servicios de la Sociedad de la Información y Comercio Electrónico asociados a la entidad DUEGA GAIMU, S.L. con NIF B60226982, (en adelante, el reclamado).  C/ Jorge Juan, 6 www.agpd.es 28001 – Madrid sedeagpd.gob.es 2/7 CUARTO: Con fecha 21 de marzo de 2019, la Directora de la Agencia Española de Protección de Datos acordó someter a trámite de audiencia previa el presente procedimiento de apercibimiento A/00011/2019, con arreglo a lo dispuesto en el artículo 39 bis 2 de la LSSI. La notifi"
00012-2019,2019,https://www.aepd.es/es/documento/00012-2019.pdf,https://web.archive.org/web/20220307210936id_/https://www.aepd.es/es/documento/00012-2019.pdf,"1/19 Procedimiento Nº: A/00012/2019 RESOLUCIÓN: R/00402/2019 En el procedimiento A/00012/2019, instruido por la Agencia Española de Protección de Datos a la entidad IDEARIUM 3.0 S.L., vista la denuncia presentada por las reclamantes Doña A.A.A. y Doña B.B.B., y en virtud de los siguientes ANTECEDENTES PRIMERO:  Con fecha 26 de diciembre de 2018 se registra de entrada en la Agencia Española de Protección de Datos reclamación formulada por Doña A.A.A. y Doña B.B.B. (en lo sucesivo, las reclamantes), dando cuenta de que  el día  4 de diciembre de 2018, haciendo una búsqueda por Internet, entraron en la página web https://www.idearium30.com/ de IDEARIUM 3.0., S.L. (en lo sucesivo  IDEARIUM o el reclamado),  comprobando que el “Aviso de cookies” que aparecía no permitía continuar con la navegación si no se aceptaban dichos dispositivos de almacenamiento y recuperación de datos. Las reclamantes añaden que, al no poder navegar sin aceptar las cookies, intentaron acceder a la información que sobre dichos dispositivos se indicaba se ofrecía a través del enlace “cookies” incluido en el aviso que se mostraba. No obstante, al clicar el link, en lugar de redirigir a la información que se anunciaba accedieron a la página https://www.idearium30.com/cookies, en la que volvía a mostrarse el mensaje que exigía la aceptación de las cookies para seguir navegando,     Adjuntan dos capturas de pantalla, correspondientes a cada una de las páginas web citadas, en las que se muestra el contenido del “Aviso de Cookies” al que se refieren las reclamantes, y cuyo texto literal es el que se indica en el siguiente hecho al describir la información ofrecida en la primera capa: SEGUNDO: Tras la recepción de la reclamación, con fecha 4 de febrero de 2019 la Subdirección General de Inspección de Datos procedió a requerir a IDEARIUM la remisión de a la AEPD de determinada información en relación con los hechos expuestos por las reclamantes y que comunicará a éste la decisión adoptada al respecto. Con fecha 18 de febrero de 2019 se registra de entrada en esta Agencia escrito de dicha empresa comunicando lo siguiente: C/ Jorge Juan, 6 www.aepd.es 28001 – Madrid sedeagpd.gob.es 2/19  Para navegar por su web es necesario el uso de cookies. “Por lo que el usuario puede elegir voluntariamente si quiere o no navegar y, únicamente se instalarán las cookies bajo aceptación explícita de las mismas en el aviso de cookies haciendo clic en el botón “Aceptar” del modal de aviso de cookies de la web: https://www.idearium30.com”  Han   eliminado   el   modal   de   la   página   de   Cookies https://www.idearium30.com/cookies que impedía visualizar correctamente las cookies utilizadas en la página web de IDEARIUM.  Garantizan a todos los usuarios de la página web el consentimiento libre e informado del tratamiento del uso de cookies, tal y como se estipula en el artículo 32 del Reglamento (UE) 2016/679, de 16 de abril de 2016, Reglamento general de Protección de Datos. El reclamado adjunta: Ca"
00013-2019,2019,https://www.aepd.es/es/documento/00013-2019.pdf,https://web.archive.org/web/20220307210953id_/https://www.aepd.es/es/documento/00013-2019.pdf,"1/12 863-240719 Procedimiento Nº: A/00013/2019   RESOLUCIÓN: R/00461/2019 En el procedimiento A/00013/2019, instruido por la Agencia Española de Protección de Datos a la entidad ID UNIQUE SNEAKERS, S.L., y en virtud de los siguientes, ANTECEDENTES PRIMERO:  Con fecha 14 de septiembre de 2018 se registra de entrada  en la Agencia Española de Protección de Datos reclamación formulada por Don A.A.A., (en lo sucesivo, el reclamante) contra el responsable del sitio web ***URL.1 por no informar conforme a la normativa vigente sobre el uso de cookies   o  dispositivos de almacenamiento y recuperación de datos (DARD o cookies, en lo sucesivo), toda vez que carece de “Política de cookies” y no muestra ninguna pestaña emergente informativa sobre dichos dispositivos al acceder al sitio web.   Asimismo, el reclamante indica que al carecer de “Aviso Legal” en el que deben aparecer los datos obligatorios del titular del sitio web no puede facilitar información al respecto. SEGUNDO: Tras la recepción de la reclamación, de conformidad con los artículos 9.4 y 14 del Real Decreto-ley 5/2018, de 27 de julio, la Subdirección General de Inspección de Datos procedió, con fecha ***FECHA.1, a trasladar dicha reclamación a Don  B.B.B.  (en adelante GSE)  en su condición de presunto responsable de la mencionada  página web, para su análisis y comunicación al reclamante de la decisión adoptada al respecto, así como para que remitiera a la AEPD determinada información. Con fecha 23 de noviembre de 2018 se registra de entrada en esta Agencia escrito de Don GSE comunicando que el dominio inicialmente inscrito a su nombre se cedió con fecha 16 de octubre de 2017 a ID UNIQUE SNEAKERS, S.L., entidad que registró el cambio de titularidad el 12 de noviembre de 2018. Añade que dicha sociedad ha procedido a actualizar la información ofrecida en el sitio web a fin de adaptarlo a la normativa vigente. A fin de acreditar dicho extremo, aporta “Acta de requerimiento” notarial de fecha 19 de noviembre de 2018 en la que figura diligencia de incorporación y comprobación de determinada documentación de fecha 18 de noviembre de 2018 obtenida de la web ***URL.1, entre la que se encuentra impresión de la página de inicio y, de los documentos de “Política de cookies”, “Aviso Legal” y “Protección de Datos” del reseñado portal. En lo que se refiere a la información sobre uso de cookies que aparece en la documentación incluida en la mencionada acta notarial, se comprueba que el  aviso de la primera capa presenta el siguiente texto: C/ Jorge Juan, 6 www.aepd.es 28001 – Madrid sedeagpd.gob.es 2/12 ”USO DE COOKIES: Al  visitar este sitio web se instalan “cookies” de terceros para analizar el tráfico web y publicitarias. Puede ampliar información, o saber cómo cambiar la configuración, visita la “POLÍTICA DE COOKIES” ACEPTO. Mas información” La información contenida en la segunda capa informativa o “Política de cookies” refiere el uso de cookies de análisis y publicitarias, incluyendo el siguiente det"
00014-2019,2019,https://www.aepd.es/documento/00014-2019.pdf,https://web.archive.org/web/20240707121738id_/https://www.aepd.es/documento/00014-2019.pdf,"1/14   863-240719 Procedimiento Nº: A/00014/2019 RESOLUCIÓN: R/00465/2019 En el procedimiento A/00014/2019, instruido por la Agencia Española de Protección de Datos a la entidad I.S.G.F. INFORMES COMERCIALES, S.L.y en virtud de los siguientes, ANTECEDENTES PRIMERO:  Con fecha 17 de diciembre de 2019 se registra de entrada  en la Agencia Española de Protección de Datos reclamación formulada por Don A.A.A., (en lo sucesivo, el reclamante), dando cuenta   que al visitar la página  web https://isgf.es, de la que es titular la entidad I.S.G.F. INFORMES COMERCIALES, S.L., (en adelante, el reclamado  o I.S.G.F.), se instalan  dispositivos de almacenamiento y recuperación de datos (DARD o cookies, en lo sucesivo), sin  mediar el consentimiento informado de los interesados, contraviniendo con ello el artículo 22.2 de la LSSI. En concreto, el reclamante aduce que se instalan las cookies “_ga”, “gid” y “_gat” del servicio Google Analytics. SEGUNDO: Tras la recepción de la reclamación, con fecha 14 de enero de 2019 se constata la instalación de tres cookies del dominio isgf.es en la mencionada página web, procediéndose con  fecha 30 de enero de 2019 por la Subdirección General de Inspección de Datos a requerir  a I.S.G.F. la remisión  a la AEPD de determinada información en relación con los hechos expuestos por el reclamante y la comunicación al mismo de la decisión adoptada al respecto. Con fecha 27 de febrero de 2019 se registra de entrada en esta Agencia escrito de I.S.G.F. comunicando que en la página web de esa empresa “no se utilizan cookies para recabar ningún tipo de información personal.  Las cookies utilizadas en este sitio web son temporales y con el único propósito de hacer más eficiente la navegación de la página web. En ningún caso las cookies se utilizan para recopilar información personal por lo que consideramos que no se produce ninguna acción contraria a los derechos de protección de daos de los usuarios.” “ Con fecha 22 de febrero de 2019 el reclamado dirigió comunicación al reclamante expresándose en idénticos términos a los utilizados para responder al requerimiento de información efectuado por la AEPD. Con fecha 4 de marzo de 2018 se registra de entrada en esta Agencia escrito del reclamante exponiendo su disconformidad con lo expresado por I.S.G.F en el reseñado escrito de fecha 22 de febrero de 2019. En particular, señala: C/ Jorge Juan, 6 www.aepd.es 28001 – Madrid sedeagpd.gob.es 2/14 “(…) admiten que se utilizan técnicas de almacenamiento de información en los terminales de usuarios finales, es decir, cookies, e indican que se almacenan con fines de rendimiento. Es destacable, que sin informar al usuario y obtener su consentimiento informado, la LSSI en su artículo 22.2 párrafo tercero no permite el uso de cookies y similares distintas a las cookies técnicas, entendiendo a éstas como aquéllas estrictamente necesarias para la transmisión de la comunicación o un servicio solicitado expresamente por el usuario. El uso de cookies para "
